sheet,row_in_sheet,worker_id,department_code,shift_str,checkin_raw,checkout_raw,checkin_type,checkout_type,note_K,late_text_P,late_min_Q,shift_start_S,shift_end_T,hours_worked_U,late_min_deducted_V,late_deduction_W,early_min_X,wage_per_min_Y,early_deduction_Z,daily_rate_AA,ot_before_AB,ot_before_hours_AC,ot_after_AD,ot_after_hours_AE,total_ot_AF,ot_pay_AG,gross_wage_AH,damage_deduction_AI,other_deduction_AJ
วันที่ 24,44,8c41b181,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 30, 41)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,45,c45edf7c,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 27, 47)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,46,a24d2d89,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 24, 21)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,47,1401e8f7,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 20, 44)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,48,72f27a1b,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 19, 36)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,49,ca9f5bac,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 19, 23)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,50,5a52ce6e,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 17, 52)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,51,d6474dee,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 17, 25)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,52,984f3ccf,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 16, 41)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,53,c58e5e2c,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 16, 36)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,54,a53c794b,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 14, 15)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,55,8adf0902,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 7, 37)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,56,1e3584fc,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 7, 16)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,57,a2fb0269,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 7, 23)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,58,4d39554d,BM3,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 6, 28)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,59,UNK-2efa4f89,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 42, 7)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,60,UNK-0bbf5e9e,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 42, 31)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,61,UNK-2d87b36d,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 35, 28)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,62,UNK-de217633,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 28, 23)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,63,UNK-7b2547ed,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 22, 50)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,64,UNK-9afa59b3,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 25, 15)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,65,UNK-f70b9a2f,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 21, 22)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,66,UNK-c6f2318c,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 20, 58)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,67,UNK-3408381f,DW1,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 23)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,68,UNK-bea2776d,แม่บ้าน,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 17, 37)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,69,5a93de02,แม่บ้านสา,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 19, 15)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,70,UNK-b41726fa,นักศึกษา,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 29, 59)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 24,71,UNK-7d54f731,นักศึกษา,08:30 - 17:30,"datetime.datetime(2026, 4, 24, 8, 23, 54)","datetime.time(17, 30)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,9,751e62e0,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 9, 35, 35)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,10,61891806,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 9, 6)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,11,5bd2e394,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 9, 4, 31)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,12,4e0d6495,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 9, 4, 16)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,13,87b45132,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 9, 0, 50)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,14,2c36278f,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 59, 18)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,15,50abc11e,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 57, 55)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,16,7cc640df,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 57, 59)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,17,d231ad3d,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 57, 15)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,18,71997662,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 55, 48)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,19,6465bfc1,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 55, 41)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,20,1842fe5c,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 55, 20)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,21,ab40dc68,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 55, 56)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,22,a5267a49,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 9, 0, 59)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,23,46c3c357,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 54, 11)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,24,eb21e2fe,Bm1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 53, 2)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,25,0cc1316e,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 51, 41)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,26,c929a433,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 51, 14)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,27,fb02fcb0,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 50, 55)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,28,aef22320,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 49, 56)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,29,7834a5e8,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 50, 12)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,30,218ea9e8,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 46, 30)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,31,2248cbf1,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 46, 47)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,32,f5313315,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 41, 43)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,33,3402e0ab,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 9, 0, 8)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,34,fd6cb95d,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 38, 26)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,35,d9a58a3b,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 50, 38)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,36,63713ac2,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 58, 59)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,37,afa3cdcb,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 50, 45)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,38,8bb009f9,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 53, 7)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,39,700eb071,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 9, 12, 17)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,40,b26458c3,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 9, 2, 30)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,41,7d00d494,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 9, 2, 39)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,42,a24d2d89,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 9, 1, 4)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,43,064346e2,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 59, 30)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,44,1401e8f7,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 58, 10)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,45,c68ad73a,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 56, 2)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,46,842e8a12,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 55, 35)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,47,8692390d,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 52, 57)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,48,438c9f94,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 55, 31)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,49,8c41b181,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 59, 9)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,50,1e3584fc,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 48, 8)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,51,8adf0902,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 42, 54)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,52,51607d69,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 57, 3)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,53,9762d128,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 59, 14)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,54,f11d2894,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 44, 9)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,55,ca9f5bac,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 35, 44)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,56,72f27a1b,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 35, 33)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,57,e3f00602,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 26, 28)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,58,02942166,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 26, 21)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,59,9ea8493d,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 25, 2)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,60,c58e5e2c,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 55, 26)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,61,d6474dee,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 49, 47)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,62,UNK-0bbf5e9e,DW1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 9, 17, 13)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,63,UNK-fce78e53,DW1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 9, 13, 51)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,64,UNK-fa2bb2a7,DW1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 9, 12, 12)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,65,UNK-2d87b36d,DW1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 9, 0, 26)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,66,UNK-f70b9a2f,DW1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 9, 0, 2)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,67,UNK-2efa4f89,DW1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 55, 15)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,68,UNK-de217633,DW1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 54, 5)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,69,UNK-9afa59b3,DW1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 59, 53)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,70,UNK-c6f2318c,DW1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 51, 33)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,71,UNK-3408381f,DW1,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 59, 58)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,72,UNK-6a98cbe2,Dw3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 55, 6)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,73,UNK-38aedfe7,Dw3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 35, 25)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,74,UNK-f70ce3e2,DW3,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 25, 13)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,75,5a93de02,แม่บ้านสา,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 40, 33)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,76,UNK-b41726fa,นักศึกษา,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 57, 9)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,77,UNK-7d54f731,นักศึกษา,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 46, 54)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,78,UNK-d0d265c9,นักศึกษา,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 43, 12)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,79,UNK-202f2622,นักศึกษาฝึกงาน,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 46, 58)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,80,UNK-15f7f59b,นักศึกษาฝึกงาน,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 46, 15)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 25,81,UNK-61e8db8b,นักศึกษาฝึกงานชั่วคราว,09:00 - 18:00,"datetime.datetime(2026, 4, 25, 8, 50, 25)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,9,2c36278f,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 58, 32)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,10,50abc11e,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 57, 56)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,11,7cc640df,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 58)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,12,7c05ac8b,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 57, 33)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,13,5bd2e394,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 57, 23)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,14,6465bfc1,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 56, 56)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,15,4e0d6495,Bm1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 57)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,16,218ea9e8,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 55, 54)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,17,fb02fcb0,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 55, 35)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,18,c929a433,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 55, 30)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,19,2248cbf1,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 56, 3)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,20,d231ad3d,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 55, 12)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,21,87b45132,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 55, 2)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,22,d9a58a3b,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 53, 55)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,23,46c3c357,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 53, 23)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,24,8bb009f9,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 52, 40)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,25,0cc1316e,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 52, 13)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,26,eb21e2fe,Bm1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 52)","datetime.time(13, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,27,1842fe5c,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 50, 36)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,28,aef22320,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 49, 43)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,29,3402e0ab,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 56, 12)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,30,7834a5e8,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 42, 21)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,31,afa3cdcb,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 53, 45)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,32,f5313315,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 33, 48)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,33,fd6cb95d,BM1,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 46, 17)","datetime.time(18, 0)",datetime,time,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,34,7d00d494,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 9, 22, 44)","datetime.datetime(2026, 4, 26, 18, 8, 34)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,35,438c9f94,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 57, 50)","datetime.datetime(2026, 4, 26, 18, 11, 21)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,36,1401e8f7,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 56, 42)","datetime.datetime(2026, 4, 26, 18, 0, 24)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,37,8692390d,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 55, 59)","datetime.datetime(2026, 4, 26, 18, 9, 5)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,38,1e3584fc,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 55, 40)","datetime.datetime(2026, 4, 26, 18, 5, 40)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,39,c58e5e2c,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 55, 47)","datetime.datetime(2026, 4, 26, 18, 1, 31)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,40,c68ad73a,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 53, 59)","datetime.datetime(2026, 4, 26, 18, 12, 6)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,41,f11d2894,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 53, 38)","datetime.datetime(2026, 4, 26, 18, 0, 11)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,42,9ea8493d,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 51, 36)","datetime.datetime(2026, 4, 26, 18, 9)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,43,d6474dee,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 51, 25)","datetime.datetime(2026, 4, 26, 18, 0, 45)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
วันที่ 26,44,e3f00602,BM3,09:00 - 18:00,"datetime.datetime(2026, 4, 26, 8, 50, 54)","datetime.datetime(2026, 4, 26, 18, 2, 15)",datetime,datetime,,,,,,,,,,,,,,,,,,,,,
